rawGeofenceID,fullRegionID,geofenceDistance,geofenceType,storeID,storeLocationtext
43CA095DC0844C3E93A17783FCED34D5,gimbal:place:43CA095DC0844C3E93A17783FCED34D5:5898-1,5898-1,storeEntry,5898,Southeast Corner Of Haddonfield/Grove & Marlton Pike (70)
6433ADFBD33D454A9AE7E2E3DC84C1EF,gimbal:place:6433ADFBD33D454A9AE7E2E3DC84C1EF:5898,5898,driveToStore,5898,Southeast Corner Of Haddonfield/Grove & Marlton Pike (70)
AC4C829F45BC47D2AE63E09BF19DE2D2,gimbal:place:AC4C829F45BC47D2AE63E09BF19DE2D2:5899,5899,driveToStore,5899,Southeast Corner Of Whites Canyon & Soledad Canyon
F0F618CABB9F43D78AB0472047EDCE8E,gimbal:place:F0F618CABB9F43D78AB0472047EDCE8E:5899-1,5899-1,storeEntry,5899,Southeast Corner Of Whites Canyon & Soledad Canyon
79246A6613B3422F8FC2BA53A947BA98,gimbal:place:79246A6613B3422F8FC2BA53A947BA98:5900-1,5900-1,storeEntry,5900,Northwest Corner Of Beverly Glen & Santa Monica
D76C27FD49754304AC15B66ADB5F2066,gimbal:place:D76C27FD49754304AC15B66ADB5F2066:5900,5900,driveToStore,5900,Northwest Corner Of Beverly Glen & Santa Monica
F534B264F5C74DC8B25567FC327D2F32,gimbal:place:F534B264F5C74DC8B25567FC327D2F32:5901-1,5901-1,storeEntry,5901,Corner Of Commerce & Fm 1314
C509C23AAE89493EA0D7FF003F8A16D3,gimbal:place:C509C23AAE89493EA0D7FF003F8A16D3:5901,5901,driveToStore,5901,Corner Of Commerce & Fm 1314
AE89C6141A5A47DC94C8AA93144BAD37,gimbal:place:AE89C6141A5A47DC94C8AA93144BAD37:5902,5902,driveToStore,5902,Northwest Corner Of Sunset & Main
7927308C1CE1479AAD3D4772342E8E49,gimbal:place:7927308C1CE1479AAD3D4772342E8E49:5902-1,5902-1,storeEntry,5902,Northwest Corner Of Sunset & Main
E5337DD418E0412BA7C2C0CCC309B986,gimbal:place:E5337DD418E0412BA7C2C0CCC309B986:5903-1,5903-1,storeEntry,5903,Northeast Corner Of Fontenelle Blvd & Ames Ave
A5F43001175C48C4B9A6D357F8909FB9,gimbal:place:A5F43001175C48C4B9A6D357F8909FB9:5903,5903,driveToStore,5903,Northeast Corner Of Fontenelle Blvd & Ames Ave
A388D3120A424021AC9FA8222FF373C5,gimbal:place:A388D3120A424021AC9FA8222FF373C5:5904-1,5904-1,storeEntry,5904,Northeast Corner Of Lake & Indian Trail
BBF3C0BCC5DC4E55837696399CCDB80A,gimbal:place:BBF3C0BCC5DC4E55837696399CCDB80A:5904,5904,driveToStore,5904,Northeast Corner Of Lake & Indian Trail
AD1AC555C56E42B68A2F9E21163BDAC2,gimbal:place:AD1AC555C56E42B68A2F9E21163BDAC2:5905,5905,driveToStore,5905,Northeast Corner Of Holliston & Main St
F80995E76A894ACFB5968667646AC40F,gimbal:place:F80995E76A894ACFB5968667646AC40F:5905-1,5905-1,storeEntry,5905,Northeast Corner Of Holliston & Main St
5231AA9DA5B642E8BF86B32FBAB9D646,gimbal:place:5231AA9DA5B642E8BF86B32FBAB9D646:5906-1,5906-1,storeEntry,5906,Southwest Corner Of Hwy 27 & South
71468F9559514A1B96066E8B4282823A,gimbal:place:71468F9559514A1B96066E8B4282823A:5906,5906,driveToStore,5906,Southwest Corner Of Hwy 27 & South
14C725CAC2884104AA875F3BCD502C00,gimbal:place:14C725CAC2884104AA875F3BCD502C00:5907-1,5907-1,storeEntry,5907,Southwest Corner Of U S 1 & 10Th St
5781FFF54A3940459C25AA5BA2261916,gimbal:place:5781FFF54A3940459C25AA5BA2261916:5907,5907,driveToStore,5907,Southwest Corner Of U S 1 & 10Th St
47C0024BA6234D708429A2BC64AE0ED4,gimbal:place:47C0024BA6234D708429A2BC64AE0ED4:5908,5908,driveToStore,5908,Northeast Corner Of Fig Garden & Bullard
55F45A6184EE4C4485E90B75D8FD568A,gimbal:place:55F45A6184EE4C4485E90B75D8FD568A:5908-1,5908-1,storeEntry,5908,Northeast Corner Of Fig Garden & Bullard
E0FEB9A8CDB44E57AD49D80DE5FAFD62,gimbal:place:E0FEB9A8CDB44E57AD49D80DE5FAFD62:5909,5909,driveToStore,5909,Southeast Corner Of Robert & Mendota
7307C0457BF4417783A331BFACF794E5,gimbal:place:7307C0457BF4417783A331BFACF794E5:5909-1,5909-1,storeEntry,5909,Southeast Corner Of Robert & Mendota
160F35207A70420EB8BE418E516A8C44,gimbal:place:160F35207A70420EB8BE418E516A8C44:5910-1,5910-1,storeEntry,5910,Northeast Corner Of Lafountain & Southway
5E2F062E0666400299F57443F11B27D1,gimbal:place:5E2F062E0666400299F57443F11B27D1:5910,5910,driveToStore,5910,Northeast Corner Of Lafountain & Southway
F9BA2D2640004AD4928E309D1AA8E6D4,gimbal:place:F9BA2D2640004AD4928E309D1AA8E6D4:5911,5911,driveToStore,5911,Northeast Corner Of Palm Ave & Miramar Blvd
5A14CBF520A1476892BBBA86AEDA1068,gimbal:place:5A14CBF520A1476892BBBA86AEDA1068:5911-1,5911-1,storeEntry,5911,Northeast Corner Of Palm Ave & Miramar Blvd
1BFBED7E77B74B33AA2A50AEF3842436,gimbal:place:1BFBED7E77B74B33AA2A50AEF3842436:5912,5912,driveToStore,5912,Southwest Corner Of Gray & Shurling
9723B12FAC83432A86878B5F02102922,gimbal:place:9723B12FAC83432A86878B5F02102922:5912-1,5912-1,storeEntry,5912,Southwest Corner Of Gray & Shurling
B375A377F7CD49068252B1F94BA38DE4,gimbal:place:B375A377F7CD49068252B1F94BA38DE4:5913-1,5913-1,storeEntry,5913,Northwest Corner Of College & Oleander
9A37BF7E81394FF9ACC913A633317460,gimbal:place:9A37BF7E81394FF9ACC913A633317460:5913,5913,driveToStore,5913,Northwest Corner Of College & Oleander
EAE5D6940DBE4C1DAF3BA9EA97312B7E,gimbal:place:EAE5D6940DBE4C1DAF3BA9EA97312B7E:5914-1,5914-1,storeEntry,5914,Southwest Corner Of 12Th Ave & Ajo Way
350EC74E239A4417AD6905BA97DC0755,gimbal:place:350EC74E239A4417AD6905BA97DC0755:5914,5914,driveToStore,5914,Southwest Corner Of 12Th Ave & Ajo Way
CC2506586C22476B9B5900D6E63452CE,gimbal:place:CC2506586C22476B9B5900D6E63452CE:5915,5915,driveToStore,5915,Southeast Corner Of Knott & Ball
5AE4DD242119424DA80789E779DFE880,gimbal:place:5AE4DD242119424DA80789E779DFE880:5915-1,5915-1,storeEntry,5915,Southeast Corner Of Knott & Ball
05858D6EBBF94CB5BAABEBBE705ECFA8,gimbal:place:05858D6EBBF94CB5BAABEBBE705ECFA8:5916-1,5916-1,storeEntry,5916,Southeast Corner Of Brooklane Rd & Allison-Bonnett Memorial Dr
31E51BDE530C411FBC5F02601E2EC765,gimbal:place:31E51BDE530C411FBC5F02601E2EC765:5916,5916,driveToStore,5916,Southeast Corner Of Brooklane Rd & Allison-Bonnett Memorial Dr
D4244492CC3E40338111996A6FC9E15D,gimbal:place:D4244492CC3E40338111996A6FC9E15D:5917-1,5917-1,storeEntry,5917,Northeast Corner Of Pulaski Rd & Mastin Lake Rd
025B6850DDA74B64BC485FE92D0CBB21,gimbal:place:025B6850DDA74B64BC485FE92D0CBB21:5917,5917,driveToStore,5917,Northeast Corner Of Pulaski Rd & Mastin Lake Rd
CCEF6B10C396446A92007E27B8EE7AB4,gimbal:place:CCEF6B10C396446A92007E27B8EE7AB4:5918,5918,driveToStore,5918,Southwest Corner Of Thompson & Union
585306B4110E4A46B99F13BF5E800805,gimbal:place:585306B4110E4A46B99F13BF5E800805:5918-1,5918-1,storeEntry,5918,Southwest Corner Of Thompson & Union
4D7395FB117D483EB5BB79267666632A,gimbal:place:4D7395FB117D483EB5BB79267666632A:5919-1,5919-1,storeEntry,5919,Southeast Corner Of Germantown & Hwy 70
A70391CABA8D47D88EB7C89EDDFF6579,gimbal:place:A70391CABA8D47D88EB7C89EDDFF6579:5919,5919,driveToStore,5919,Southeast Corner Of Germantown & Hwy 70
2FF669DFB16B41278415790D16F03CCD,gimbal:place:2FF669DFB16B41278415790D16F03CCD:5920-1,5920-1,storeEntry,5920,Northwest Corner Of Military Rd & Carpenter Rd
6FF9800275B3420CB54EA1342DAEF55B,gimbal:place:6FF9800275B3420CB54EA1342DAEF55B:5920,5920,driveToStore,5920,Northwest Corner Of Military Rd & Carpenter Rd
DDAB0008EDD04A7AB971E9BE0345E9D7,gimbal:place:DDAB0008EDD04A7AB971E9BE0345E9D7:5921,5921,driveToStore,5921,Northwest Corner Of Lone Oak & Hwy 60
A6175CAAF12E48499F3CB4ABAA2F8F9F,gimbal:place:A6175CAAF12E48499F3CB4ABAA2F8F9F:5921-1,5921-1,storeEntry,5921,Northwest Corner Of Lone Oak & Hwy 60
C70280AFF7634085BF16758A41124E80,gimbal:place:C70280AFF7634085BF16758A41124E80:5922-1,5922-1,storeEntry,5922,Northwest Corner Of 4700 South & Redwood
EA8F09061F154E6DA14212E70EE8575A,gimbal:place:EA8F09061F154E6DA14212E70EE8575A:5922,5922,driveToStore,5922,Northwest Corner Of 4700 South & Redwood
599EAFA05C634557992DA47E3D756D1D,gimbal:place:599EAFA05C634557992DA47E3D756D1D:5923-1,5923-1,storeEntry,5923,Northeast Corner Of 24Th St & Vinton
89A7B124AA0944B7B147469580CDAFDA,gimbal:place:89A7B124AA0944B7B147469580CDAFDA:5923,5923,driveToStore,5923,Northeast Corner Of 24Th St & Vinton
99A88DB631C24D9EAC21A42299FFA11A,gimbal:place:99A88DB631C24D9EAC21A42299FFA11A:5924,5924,driveToStore,5924,Southeast Corner Of Mineral Wells (Hwy 77) & Memorial
B76B780D75904354BA1CB78A44253EE8,gimbal:place:B76B780D75904354BA1CB78A44253EE8:5924-1,5924-1,storeEntry,5924,Southeast Corner Of Mineral Wells (Hwy 77) & Memorial
9AAB1A71D03449F19098EB7C29C742E2,gimbal:place:9AAB1A71D03449F19098EB7C29C742E2:5925,5925,driveToStore,5925,Northwest Corner Of Fir & Us 23
473235AA20D04E3F84F8FAD2D7A87509,gimbal:place:473235AA20D04E3F84F8FAD2D7A87509:5925-1,5925-1,storeEntry,5925,Northwest Corner Of Fir & Us 23
A0E58D9554BE4956ACF432CFDDB19D37,gimbal:place:A0E58D9554BE4956ACF432CFDDB19D37:5926-1,5926-1,storeEntry,5926,Northwest Corner Of Meriden & East Main
B419802FE66D4CAEBCB485452A015D3A,gimbal:place:B419802FE66D4CAEBCB485452A015D3A:5926,5926,driveToStore,5926,Northwest Corner Of Meriden & East Main
4D00A23E291E4B939B3871DC9B640A32,gimbal:place:4D00A23E291E4B939B3871DC9B640A32:5927,5927,driveToStore,5927,Northwest Corner Of Burns & Ashevillle
C70C5A1E9BF94645A5EBF0DB98149E0E,gimbal:place:C70C5A1E9BF94645A5EBF0DB98149E0E:5927-1,5927-1,storeEntry,5927,Northwest Corner Of Burns & Ashevillle
D8C4823A10F54B9395E184FFBBFE050A,gimbal:place:D8C4823A10F54B9395E184FFBBFE050A:5928,5928,driveToStore,5928,Southeast Corner Of Federal Road & Nabby
77334488929944FB8C14F8EDCC2B878E,gimbal:place:77334488929944FB8C14F8EDCC2B878E:5928-1,5928-1,storeEntry,5928,Southeast Corner Of Federal Road & Nabby
894CFC02CDE64487BD882A330260D6C6,gimbal:place:894CFC02CDE64487BD882A330260D6C6:5929-1,5929-1,storeEntry,5929,Southeast Corner Of Orlando & Lake Mary
E4A90043778A45EAB2F15134C02B169D,gimbal:place:E4A90043778A45EAB2F15134C02B169D:5929,5929,driveToStore,5929,Southeast Corner Of Orlando & Lake Mary
DC171B7FEBB64AFEB60085D1F1F350F2,gimbal:place:DC171B7FEBB64AFEB60085D1F1F350F2:5930-1,5930-1,storeEntry,5930,Southwest Corner Of Apple & Parkcenter
30789123C705492EBF7C5C607408DD98,gimbal:place:30789123C705492EBF7C5C607408DD98:5930,5930,driveToStore,5930,Southwest Corner Of Apple & Parkcenter
24054BC37A2C4BB4B97BEFCE56502F68,gimbal:place:24054BC37A2C4BB4B97BEFCE56502F68:5931,5931,driveToStore,5931,Southeast Corner Of Grand & Badillo
2306A9985A044D8085FBD8AB54FC1D7B,gimbal:place:2306A9985A044D8085FBD8AB54FC1D7B:5931-1,5931-1,storeEntry,5931,Southeast Corner Of Grand & Badillo
F7DB83258C314D12A3991E1C54B2B80F,gimbal:place:F7DB83258C314D12A3991E1C54B2B80F:5932-1,5932-1,storeEntry,5932,Southwest Corner Of South Yale & 81St
3442A1D8A1B244DEA814B47A57D7EAEE,gimbal:place:3442A1D8A1B244DEA814B47A57D7EAEE:5932,5932,driveToStore,5932,Southwest Corner Of South Yale & 81St
367965E8C2754ED0A5DDA2FE42F9E932,gimbal:place:367965E8C2754ED0A5DDA2FE42F9E932:5933-1,5933-1,storeEntry,5933,Northwest Corner Of 11Th & Century
B5E4DC70E8DF4A7682D4A3610DAE2E0D,gimbal:place:B5E4DC70E8DF4A7682D4A3610DAE2E0D:5933,5933,driveToStore,5933,Northwest Corner Of 11Th & Century
CF8E7B012CAF456495F71DBF52646433,gimbal:place:CF8E7B012CAF456495F71DBF52646433:5934,5934,driveToStore,5934,Northeast Corner Of La Paz & Aliso Creek
0CB16804D2AF48F78F19018B27C7FA0D,gimbal:place:0CB16804D2AF48F78F19018B27C7FA0D:5934-1,5934-1,storeEntry,5934,Northeast Corner Of La Paz & Aliso Creek
130E18A0478948DDB87D110744F0F3AF,gimbal:place:130E18A0478948DDB87D110744F0F3AF:5935-1,5935-1,storeEntry,5935,Southeast Corner Of 47 Th & Avenue S
5573D82B54DF4931A64624916A150AB3,gimbal:place:5573D82B54DF4931A64624916A150AB3:5935,5935,driveToStore,5935,Southeast Corner Of 47 Th & Avenue S
AD386FD585044C7F9A11B39E3F4905FE,gimbal:place:AD386FD585044C7F9A11B39E3F4905FE:5936-1,5936-1,storeEntry,5936,Northeast Corner Of Oporto-Madrid Rd & Montclair Rd
4B1CE8BB8EAA4013BD3BC4EB585B22C2,gimbal:place:4B1CE8BB8EAA4013BD3BC4EB585B22C2:5936,5936,driveToStore,5936,Northeast Corner Of Oporto-Madrid Rd & Montclair Rd
C6A313068E884BFDACF4AB534A0E96D8,gimbal:place:C6A313068E884BFDACF4AB534A0E96D8:5937,5937,driveToStore,5937,Northeast Corner Of White Point & Hwy 20
8934A6BAD5EA437C97E68E6C23B8771B,gimbal:place:8934A6BAD5EA437C97E68E6C23B8771B:5937-1,5937-1,storeEntry,5937,Northeast Corner Of White Point & Hwy 20
05720178231248C484951E12799DE9E2,gimbal:place:05720178231248C484951E12799DE9E2:5938-1,5938-1,storeEntry,5938,Northwest Corner Of Carl T Jones Rd(Bailey Cove Rd) & Four Mile Post Rd
4B73DFA3337D4636A38BE8B57AE51CC0,gimbal:place:4B73DFA3337D4636A38BE8B57AE51CC0:5938,5938,driveToStore,5938,Northwest Corner Of Carl T Jones Rd(Bailey Cove Rd) & Four Mile Post Rd
EEECAF62F412490597D0422C7F373AE4,gimbal:place:EEECAF62F412490597D0422C7F373AE4:5939-1,5939-1,storeEntry,5939,Southeast Corner Of Lincoln & Peterson
035C5494F0F645FB8575F315C0FA107F,gimbal:place:035C5494F0F645FB8575F315C0FA107F:5939,5939,driveToStore,5939,Southeast Corner Of Lincoln & Peterson
D39215DA104244BAB146BAB3D250F20C,gimbal:place:D39215DA104244BAB146BAB3D250F20C:5940,5940,driveToStore,5940,Northeast Corner Of Demorest Rd & Clime Rd
BF19DC89F2D946D7AD9B973D81335E70,gimbal:place:BF19DC89F2D946D7AD9B973D81335E70:5940-1,5940-1,storeEntry,5940,Northeast Corner Of Demorest Rd & Clime Rd
069F522748524AF8AD4BE855AF966EF9,gimbal:place:069F522748524AF8AD4BE855AF966EF9:5941,5941,driveToStore,5941,Southwest Corner Of Coney Island Ave & Kings Highway
B444519AFE564738AFECAD27CF0F5995,gimbal:place:B444519AFE564738AFECAD27CF0F5995:5941-1,5941-1,storeEntry,5941,Southwest Corner Of Coney Island Ave & Kings Highway
6A3D4BDA75304B1DBD29A642BE78FD16,gimbal:place:6A3D4BDA75304B1DBD29A642BE78FD16:5942-1,5942-1,storeEntry,5942,Southeast Corner Of Hamilton & Franklin
D8F7A0D87DF5443D9513C09633F1DCCF,gimbal:place:D8F7A0D87DF5443D9513C09633F1DCCF:5942,5942,driveToStore,5942,Southeast Corner Of Hamilton & Franklin
0F4F4DD1B60A41E695C4EB7FF1E13D3E,gimbal:place:0F4F4DD1B60A41E695C4EB7FF1E13D3E:5943,5943,driveToStore,5943,Northeast Corner Of Canada & Hwy 64
2CDFCFB6B7C2436C84DDD8BD6F1DF964,gimbal:place:2CDFCFB6B7C2436C84DDD8BD6F1DF964:5943-1,5943-1,storeEntry,5943,Northeast Corner Of Canada & Hwy 64
29B4D2B90CDB417999140FDAFC4852E9,gimbal:place:29B4D2B90CDB417999140FDAFC4852E9:5944,5944,driveToStore,5944,Northeast Corner Of S Havana St & Alameda Ave
ADD4D5839C034E9098D3005C45107460,gimbal:place:ADD4D5839C034E9098D3005C45107460:5944-1,5944-1,storeEntry,5944,Northeast Corner Of S Havana St & Alameda Ave
A2C5D3D8EF01406ABF17ACD744E579A8,gimbal:place:A2C5D3D8EF01406ABF17ACD744E579A8:5945-1,5945-1,storeEntry,5945,Northwest Corner Of Wilcox St & Plum Creek Parkway
1FA9BF67E73C4B9DA38FFDC50DE3DE9E,gimbal:place:1FA9BF67E73C4B9DA38FFDC50DE3DE9E:5945,5945,driveToStore,5945,Northwest Corner Of Wilcox St & Plum Creek Parkway
591A5B2F8062407E881939C7EC3838E2,gimbal:place:591A5B2F8062407E881939C7EC3838E2:5946-1,5946-1,storeEntry,5946,Southeast Corner Of 4000 West St & 9000 South St
E2BBCFD9C71440E39380D26AE553D52A,gimbal:place:E2BBCFD9C71440E39380D26AE553D52A:5946,5946,driveToStore,5946,Southeast Corner Of 4000 West St & 9000 South St
960EEABCAB2F4055A15D8A7B778D35CD,gimbal:place:960EEABCAB2F4055A15D8A7B778D35CD:5947,5947,driveToStore,5947,Northwest Corner Of Baxter & Manchester
5287BFFFC90C479FAD0DE0BC3322C92B,gimbal:place:5287BFFFC90C479FAD0DE0BC3322C92B:5947-1,5947-1,storeEntry,5947,Northwest Corner Of Baxter & Manchester
C35DFE2801264693AA225781DD019232,gimbal:place:C35DFE2801264693AA225781DD019232:5948-1,5948-1,storeEntry,5948,Northeast Corner Of S Maple Av & Dayton-Yellow Springs Rd
CCFCD827A772427793AA406DBBE99ADB,gimbal:place:CCFCD827A772427793AA406DBBE99ADB:5948,5948,driveToStore,5948,Northeast Corner Of S Maple Av & Dayton-Yellow Springs Rd
2E0520196C444AD4B70F4984823B5A01,gimbal:place:2E0520196C444AD4B70F4984823B5A01:5949-1,5949-1,storeEntry,5949,Southwest Corner Of Us 1 & Barber
DAAF2726757548F9A234F9D38930F214,gimbal:place:DAAF2726757548F9A234F9D38930F214:5949,5949,driveToStore,5949,Southwest Corner Of Us 1 & Barber
3F440FA7B56248408145FE0CE1E828AC,gimbal:place:3F440FA7B56248408145FE0CE1E828AC:5950,5950,driveToStore,5950,Northwest Corner Of Talcottville (83) & Dart Hill
6FB3DEE010614EC0B438866C62204ED3,gimbal:place:6FB3DEE010614EC0B438866C62204ED3:5950-1,5950-1,storeEntry,5950,Northwest Corner Of Talcottville (83) & Dart Hill
9F2683E7BAA34CD1B2C6D2491A536F98,gimbal:place:9F2683E7BAA34CD1B2C6D2491A536F98:5951-1,5951-1,storeEntry,5951,Southwest Corner Of Keller Ln & Foothills Mall Dr
96C4A363FC36473099E5E5022A64A364,gimbal:place:96C4A363FC36473099E5E5022A64A364:5951,5951,driveToStore,5951,Southwest Corner Of Keller Ln & Foothills Mall Dr
2A1CAB7F8F074C6CB19173F7651EC825,gimbal:place:2A1CAB7F8F074C6CB19173F7651EC825:5952-1,5952-1,storeEntry,5952,Southeast Corner Of White Bear & Hudson
DF009419CBB04DFEB5AEA2BB27A55CA1,gimbal:place:DF009419CBB04DFEB5AEA2BB27A55CA1:5952,5952,driveToStore,5952,Southeast Corner Of White Bear & Hudson
CD44FBF5E47D416F88DB4B5F45AC5648,gimbal:place:CD44FBF5E47D416F88DB4B5F45AC5648:5953,5953,driveToStore,5953,Southeast Corner Of Oakland & Lancaster
005FBD0EF3994D439816BE8F86B46E04,gimbal:place:005FBD0EF3994D439816BE8F86B46E04:5953-1,5953-1,storeEntry,5953,Southeast Corner Of Oakland & Lancaster
4D7013EE6BA74BE5AFAC46802F8A58F0,gimbal:place:4D7013EE6BA74BE5AFAC46802F8A58F0:5954-1,5954-1,storeEntry,5954,Northeast Corner Of Lockwood & S R 419
CB5A97299C2D4D5F8D44A38E40DBCF52,gimbal:place:CB5A97299C2D4D5F8D44A38E40DBCF52:5954,5954,driveToStore,5954,Northeast Corner Of Lockwood & S R 419
99727377C6C5407A8A5F4AF4EF8747DD,gimbal:place:99727377C6C5407A8A5F4AF4EF8747DD:5955-1,5955-1,storeEntry,5955,Southwest Corner Of Matlock & Turner Warnell
316A36A015F14D97A20AE540D74C8B28,gimbal:place:316A36A015F14D97A20AE540D74C8B28:5955,5955,driveToStore,5955,Southwest Corner Of Matlock & Turner Warnell
86E2AB49887947BEAA6C2CAC555DF291,gimbal:place:86E2AB49887947BEAA6C2CAC555DF291:5956,5956,driveToStore,5956,Northwest Corner Of Old Milton & Main
6EDA313991434401B47EB70B9035C7FC,gimbal:place:6EDA313991434401B47EB70B9035C7FC:5956-1,5956-1,storeEntry,5956,Northwest Corner Of Old Milton & Main
FF028BE08C724C6996A65528D05FA65F,gimbal:place:FF028BE08C724C6996A65528D05FA65F:5957,5957,driveToStore,5957,Southeast Corner Of Route 611 & Street
A5DED87BDA164F7986B996210B2ECE67,gimbal:place:A5DED87BDA164F7986B996210B2ECE67:5957-1,5957-1,storeEntry,5957,Southeast Corner Of Route 611 & Street
DBCC095DDB684812B9C94D9BC777C955,gimbal:place:DBCC095DDB684812B9C94D9BC777C955:5958-1,5958-1,storeEntry,5958,Northwest Corner Of Jimmy Carter & Norcross Tucker
4A7D649E66A04DA3B645EBAF9DC6B18C,gimbal:place:4A7D649E66A04DA3B645EBAF9DC6B18C:5958,5958,driveToStore,5958,Northwest Corner Of Jimmy Carter & Norcross Tucker
0B9D162EEB5B446DA8CED837C45B8C32,gimbal:place:0B9D162EEB5B446DA8CED837C45B8C32:5959,5959,driveToStore,5959,Northwest Corner Of Airline Rd & Shed Rd
FBDA463A2CAB403DA001F6DA04A215C1,gimbal:place:FBDA463A2CAB403DA001F6DA04A215C1:5959-1,5959-1,storeEntry,5959,Northwest Corner Of Airline Rd & Shed Rd
3754900551BA4A8380FE957142F1E7BB,gimbal:place:3754900551BA4A8380FE957142F1E7BB:5960,5960,driveToStore,5960,Northwest Corner Of Falcon Pass & Space Center
EBD47C678CFA4BFEAB7E918CD6E26BE1,gimbal:place:EBD47C678CFA4BFEAB7E918CD6E26BE1:5960-1,5960-1,storeEntry,5960,Northwest Corner Of Falcon Pass & Space Center
5869D401EDEF4E1C8EE9BDF1FC00EC9B,gimbal:place:5869D401EDEF4E1C8EE9BDF1FC00EC9B:5961-1,5961-1,storeEntry,5961,Northwest Corner Of S Mccaslin Ave & W Century Dr
E65A2222A4EB4839A3DCE6BEBC0C5D7C,gimbal:place:E65A2222A4EB4839A3DCE6BEBC0C5D7C:5961,5961,driveToStore,5961,Northwest Corner Of S Mccaslin Ave & W Century Dr
52B2FD322572471BA1CB0F1BD89E8AD0,gimbal:place:52B2FD322572471BA1CB0F1BD89E8AD0:5962-1,5962-1,storeEntry,5962,Southeast Corner Of Redwood Rd & 12600 South
D423E2B9459844328456F0936081BE78,gimbal:place:D423E2B9459844328456F0936081BE78:5962,5962,driveToStore,5962,Southeast Corner Of Redwood Rd & 12600 South
53227FEA367441F2AF814C845FD3E5A2,gimbal:place:53227FEA367441F2AF814C845FD3E5A2:5963,5963,driveToStore,5963,Southeast Corner Of First & Bridge
20FB7A4E5115471A87F06B186F8E26E8,gimbal:place:20FB7A4E5115471A87F06B186F8E26E8:5963-1,5963-1,storeEntry,5963,Southeast Corner Of First & Bridge
BCE9857F76AE4F42B71E469918C770FA,gimbal:place:BCE9857F76AE4F42B71E469918C770FA:5964-1,5964-1,storeEntry,5964,Northeast Corner Of Valrico & S R 60
780F554A6ED54DE5825BB200ACF2F08F,gimbal:place:780F554A6ED54DE5825BB200ACF2F08F:5964,5964,driveToStore,5964,Northeast Corner Of Valrico & S R 60
941619307531416B9539E1CA7A125835,gimbal:place:941619307531416B9539E1CA7A125835:5965-1,5965-1,storeEntry,5965,Northeast Corner Of Lyons & Hillsboro
45BE8999E2F8470D9CD5A4115C1C5C0E,gimbal:place:45BE8999E2F8470D9CD5A4115C1C5C0E:5965,5965,driveToStore,5965,Northeast Corner Of Lyons & Hillsboro
445E115F95AA4980B32B330106DA956E,gimbal:place:445E115F95AA4980B32B330106DA956E:5966,5966,driveToStore,5966,Southwest Corner Of Park & Main
1651DF0B6C50463CB4A1DDD550F1450B,gimbal:place:1651DF0B6C50463CB4A1DDD550F1450B:5966-1,5966-1,storeEntry,5966,Southwest Corner Of Park & Main
5D995859B5244D56B28F4F0E4D9EEA03,gimbal:place:5D995859B5244D56B28F4F0E4D9EEA03:5967-1,5967-1,storeEntry,5967,Northwest Corner Of De Soto & Devonshire
051916264DFE44E8806FDE4BECA48B4D,gimbal:place:051916264DFE44E8806FDE4BECA48B4D:5967,5967,driveToStore,5967,Northwest Corner Of De Soto & Devonshire
47A93C280BD64611B241F68E900B0CDC,gimbal:place:47A93C280BD64611B241F68E900B0CDC:5968-1,5968-1,storeEntry,5968,Northeast Corner Of Coliseum & Crenshaw
1E17CE213CEC4C2886E7FBED3570B3F6,gimbal:place:1E17CE213CEC4C2886E7FBED3570B3F6:5968,5968,driveToStore,5968,Northeast Corner Of Coliseum & Crenshaw
62F3A7131A8A457F8FBEC630F3786EB3,gimbal:place:62F3A7131A8A457F8FBEC630F3786EB3:5969,5969,driveToStore,5969,Southwest Corner Of 7Th Street & Glendale
45F061C1FEF242989C7D3BE1DE285E9A,gimbal:place:45F061C1FEF242989C7D3BE1DE285E9A:5969-1,5969-1,storeEntry,5969,Southwest Corner Of 7Th Street & Glendale
483EE6FCA467482E87ACCB9D68936304,gimbal:place:483EE6FCA467482E87ACCB9D68936304:5970-1,5970-1,storeEntry,5970,Northeast Corner Of Fry & Morton
38BC79818B124010B05957B3313E9BD7,gimbal:place:38BC79818B124010B05957B3313E9BD7:5970,5970,driveToStore,5970,Northeast Corner Of Fry & Morton
7FBA674156344313BA6BE65C49FFC44F,gimbal:place:7FBA674156344313BA6BE65C49FFC44F:5971-1,5971-1,storeEntry,5971,Northeast Corner Of Fm 518 & Fm 528
BE5E4D6E1DED47D69C03EFFC4393322C,gimbal:place:BE5E4D6E1DED47D69C03EFFC4393322C:5971,5971,driveToStore,5971,Northeast Corner Of Fm 518 & Fm 528
34C4CBA7BCE44185A42DE7248DA91EA6,gimbal:place:34C4CBA7BCE44185A42DE7248DA91EA6:5972,5972,driveToStore,5972,Southeast Corner Of S Tower Rd & E Iliff Ave
59DB12EB1FE84CDF8234D764FAF6071D,gimbal:place:59DB12EB1FE84CDF8234D764FAF6071D:5972-1,5972-1,storeEntry,5972,Southeast Corner Of S Tower Rd & E Iliff Ave
422ED7AEBB954E7AB66B7E97CF235698,gimbal:place:422ED7AEBB954E7AB66B7E97CF235698:5973,5973,driveToStore,5973,Southwest Corner Of Fountain Mesa Rd & Mesa Ridge Parkway
